FILING_ID,AMEND_ID,LINE_ITEM,REC_TYPE,FORM_TYPE,TRAN_ID,AMOUNT,EXP_DATE,EXPN_DSCR,MEMO_CODE,MEMO_REFNO,DATE_THRU
1852541,0,5,S496,F496,VNH749SFHS9,4258.23,5/20/2014 12:00:00 AM,"POL $561,819.90",,,
1852606,0,1,S496,F496,PDT2865,3852,5/21/2014 12:00:00 AM,Print Mailer,,PDT:S496:2865,
1852672,0,1,S496,F496,EDT371,21332.70,5/21/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:371,
1852672,0,2,S496,F496,EDT376,21332.70,5/21/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:376,
1852746,0,1,S496,F496,PDT14,822.50,5/20/2014 12:00:00 AM,MEDIA PRODUCTION,,PDT:S496:14,
1852746,0,2,S496,F496,EDT79,47400,5/20/2014 12:00:00 AM,TV BUY,,EDT:S496:79,
1852747,0,1,S496,F496,PDT18,6725,5/20/2014 12:00:00 AM,RESEARCH,,PDT:S496:18,
1852747,0,2,S496,F496,EDT99,12460.47,5/20/2014 12:00:00 AM,MAILER,,EDT:S496:99,
1852750,0,1,S496,F496,EDT1,169293.34,5/20/2014 12:00:00 AM,MAILER,,EDT:S496:1,
1852750,0,2,S496,F496,EDT2,750,5/20/2014 12:00:00 AM,DESIGN OF MAILER,,EDT:S496:2,
1852750,0,3,S496,F496,EDT3,2222.90,5/20/2014 12:00:00 AM,DATA FOR MAILER,,EDT:S496:3,
1852751,0,1,S496,F496,EDT4,750,5/20/2014 12:00:00 AM,DESIGN OF MAILER,,EDT:S496:4,
1852751,0,2,S496,F496,EDT5,2222.90,5/20/2014 12:00:00 AM,DATA FOR MAILER,,EDT:S496:5,
1852751,0,3,S496,F496,EDT6,169293.34,5/20/2014 12:00:00 AM,MAILER,,EDT:S496:6,
1853559,0,1,S496,F496,PDT2868,1393.57,5/22/2014 12:00:00 AM,Mailing,,PDT:S496:2868,
1853771,0,1,S496,F496,D688,555.95,5/21/2014 12:00:00 AM,"SAL/Steve Neal ($22,514.00)",,,
1853771,0,2,S496,F496,D689,21.80,5/21/2014 12:00:00 AM,"Payroll Taxes/Steve Neal ($22,514.00)",,,
1853771,0,4,S496,F496,D691,481.60,5/21/2014 12:00:00 AM,"SAL/Steve Neal ($22,514.00)",,,
1853771,0,5,S496,F496,D692,1661.59,5/21/2014 12:00:00 AM,"Payroll Taxes/Steve Neal ($22,514.00)",,,
1853771,0,6,S496,F496,D693,541.91,5/21/2014 12:00:00 AM,"SAL/Steve Neal ($22,514.00)",,,
1853771,0,7,S496,F496,D694,562.99,5/21/2014 12:00:00 AM,"SAL/Steve Neal ($22,514.00)",,,
1853771,0,8,S496,F496,D695,521.65,5/21/2014 12:00:00 AM,"SAL/Steve Neal ($22,514.00)",,,
1853771,0,9,S496,F496,D696,668.15,5/21/2014 12:00:00 AM,"SAL/Steve Neal ($22,514.00)",,,
1853771,0,10,S496,F496,D697,533.14,5/21/2014 12:00:00 AM,"SAL/Steve Neal ($22,514.00)",,,
1853771,0,11,S496,F496,D699,545.79,5/21/2014 12:00:00 AM,"SAL/Steve Neal ($22,514.00)",,,
1853771,0,12,S496,F496,D700,537.48,5/21/2014 12:00:00 AM,"SAL/Steve Neal ($22,514.00)",,,
1853771,0,13,S496,F496,D701,43.37,5/21/2014 12:00:00 AM,"Field Expenses/Steve Neal ($22,514.00)",,,
1853906,0,1,S496,F496,EDT104,40053.94,5/21/2014 12:00:00 AM,MAILER,,EDT:S496:104,
1854114,0,1,S496,F496,EDT940,7671.88,5/19/2014 12:00:00 AM,Postage,,EDT:S496:940,
1854125,0,1,S496,F496,PDT2841,20.56,5/19/2014 12:00:00 AM,Lunch/gas for sign posting,,PDT:S496:2841,
1854125,0,2,S496,F496,EDT938,7671.88,5/19/2014 12:00:00 AM,Postage,,EDT:S496:938,
1854152,0,1,S496,F496,PDT1555,32951.70,5/21/2014 12:00:00 AM,Mailer,,PDT:S496:1555,
1854682,0,1,S496,F496,PDT82,12500,5/22/2014 12:00:00 AM,Polling,,PDT:S496:82,
1854682,0,2,S496,F496,EDT639,325248.40,5/22/2014 12:00:00 AM,Mailer,,EDT:S496:639,
1854682,0,3,S496,F496,EDT640,3002.49,5/23/2014 12:00:00 AM,Mailer,,EDT:S496:640,
1850382,1,3,S496,F496,EDT1417,36000,5/14/2014 12:00:00 AM,CANVASSING,,EDT:S496:1417,
1855089,0,1,S496,F496,EDT1445,3335,5/24/2014 12:00:00 AM,MEDIA BUY,,EDT:S496:1445,
1855106,0,1,S496,F496,PDT1558,23085,5/23/2014 12:00:00 AM,Mailer,,PDT:S496:1558,
1855122,0,1,S496,F496,S496-350,7492,5/23/2014 12:00:00 AM,MAILER,,,
1855163,0,1,S496,F496,PDT1760,1835.18,5/24/2014 12:00:00 AM,Member Communication Maiiler,,PDT:S496:1760,
1855181,0,1,S496,F496,PDT133,16004.82,5/24/2014 12:00:00 AM,Mailer,,PDT:S496:133,
1855201,0,1,S496,F496,PDT24,6500,5/25/2014 12:00:00 AM,Facebook and Google Advertising,,PDT:S496:24,
1855216,0,1,S496,F496,PDT34,3250,5/25/2014 12:00:00 AM,Facebook and Google Advertising,,PDT:S496:34,
1855270,1,1,S496,F496,PDT2,4000,5/8/2014 12:00:00 AM,On-line Advertising,,PDT:S496:2,
1855270,1,2,S496,F496,PDT3,1000,5/8/2014 12:00:00 AM,Website Development,,PDT:S496:3,
1854115,2,1,S496,F496,S496-1380,500,5/22/2014 12:00:00 AM,ART WORK-DOOR HANGERS,,,
1854115,2,2,S496,F496,S496-1382,2629.08,5/22/2014 12:00:00 AM,PRINTING - DOOR HANGERS,,,
1854115,2,3,S496,F496,S496-1381,5000,5/21/2014 12:00:00 AM,SOCIAL MEDIA - FACEBOOK/GOOGLE,,,
1855368,0,1,S496,F496,PDT36,33560,5/26/2014 12:00:00 AM,Radio Ad,,PDT:S496:36,
1855368,0,2,S496,F496,PDT37,1406,5/26/2014 12:00:00 AM,Radio Production,,PDT:S496:37,
1855368,0,3,S496,F496,PDT38,5034,5/26/2014 12:00:00 AM,Consulting,,PDT:S496:38,
1854343,0,1,S496,F496,1,2000,5/18/2014 12:00:00 AM,Hall Rental,,1,
1856407,0,1,S496,F496,EDT303,150,5/28/2014 12:00:00 AM,Research Consulting Services,,EDT:S496:303,
1856407,0,2,S496,F496,EDT304,19827.02,5/28/2014 12:00:00 AM,Mailer,,EDT:S496:304,
1856410,0,1,S496,F496,PDT88,6686.08,5/28/2014 12:00:00 AM,MAILER,,PDT:S496:88,
1856410,0,2,S496,F496,PDT97,28.84,5/28/2014 12:00:00 AM,CONSULTING,,PDT:S496:97,
1856412,0,1,S496,F496,PDT106,16591.94,5/28/2014 12:00:00 AM,MAILER,,PDT:S496:106,
1856412,0,2,S496,F496,PDT110,28.84,5/28/2014 12:00:00 AM,CONSULTING,,PDT:S496:110,
1856412,0,3,S496,F496,EDT44,4000,5/28/2014 12:00:00 AM,"VOTER DATA, POLLING AND RESEARCH",,EDT:S496:44,
1856414,0,1,S496,F496,PDT89,6686.08,5/28/2014 12:00:00 AM,MAILER,,PDT:S496:89,
1856414,0,2,S496,F496,PDT105,28.85,5/28/2014 12:00:00 AM,CONSULTING,,PDT:S496:105,
1856418,0,1,S496,F496,D707,89.08,5/28/2014 12:00:00 AM,"Field Expenses/Sharon Quirk-Silva ($22,223.67)",,,
1856425,0,1,S496,F496,EDT121,13200,5/28/2014 12:00:00 AM,MAILERS,,EDT:S496:121,
1856426,0,1,S496,F496,EDT66,13383.49,5/28/2014 12:00:00 AM,MAILER,,EDT:S496:66,
1856671,0,1,S496,F496,EDT326,20000,5/29/2014 12:00:00 AM,consulting fee,,EDT:S496:326,
1856903,0,1,S496,F496,S496-49,2100,5/30/2014 12:00:00 AM,AUTOMATED CALLS,,,
1847056,1,1,S496,F496,PDT95,13040.05,5/3/2014 12:00:00 AM,Staff Time and Expenses 5/2-5/8,,PDT:S496:95,
1847056,1,2,S496,F496,PDT108,3800,5/3/2014 12:00:00 AM,Walk Piece,,PDT:S496:108,
1848866,1,1,S496,F496,PDT102,23980.75,5/9/2014 12:00:00 AM,Staff Time and Expenses 5/9-5/15 & Park Rental,,PDT:S496:102,
1856978,0,1,S496,F496,EDT304,7249,5/30/2014 12:00:00 AM,Phone Bank,,EDT:S496:304,
1856997,0,1,S496,F496,EDT199,4715,5/29/2014 12:00:00 AM,RAD,,EDT:S496:199,
1857347,0,1,S496,F496,PDT7,1660.44,5/31/2014 12:00:00 AM,PHONE BANKING OPPOSING DAVID CAMPOS FOR ASSEMBLY DISTRICT 17,,PDT:S496:7,
1858017,0,1,S496,F496,PDT929,11000,6/1/2014 12:00:00 AM,PHONE BANK,,PDT:S496:929,
1858254,0,1,S496,F496,EDT305,5.35,6/3/2014 12:00:00 AM,Email Blasts,,EDT:S496:305,
1858305,0,1,S496,F496,PDT91,4098,6/2/2014 12:00:00 AM,Phone Bank,,PDT:S496:91,
1858369,0,1,S496,F496,PDT12,2020.25,4/29/2014 12:00:00 AM,Radio ad production,,PDT:S496:12,
1858369,0,2,S496,F496,EDT60,22864,4/29/2014 12:00:00 AM,Radio buy,,EDT:S496:60,
1858370,0,1,S496,F496,VNH749SKYZ6,409.05,6/2/2014 12:00:00 AM,"CMP $1,057,505.07",X,,
1852912,1,1,S496,F496,PDT246,49.96,5/19/2014 12:00:00 AM,SUPPLIES AND TRAVEL EXPENSES FOR VIDEO SHOOT,,PDT:S496:246,
1852912,1,2,S496,F496,PDT247,143.97,5/19/2014 12:00:00 AM,"FOOD, BEVERAGES AND TRAVEL EXPENSES FOR VIDEO SHOOT",,PDT:S496:247,
1852912,1,3,S496,F496,PDT306,94.88,5/19/2014 12:00:00 AM,TRAVEL EXPENSES FOR VIDEO SHOOT,,PDT:S496:306,
1852912,1,4,S496,F496,PDT305,59719,5/20/2014 12:00:00 AM,ONLINE/MOBILE ADS AND VIDEOS,,PDT:S496:305,
1852912,1,5,S496,F496,PDT317,5000,5/20/2014 12:00:00 AM,POLLING,,PDT:S496:317,
1858386,1,1,S496,F496,EDT9,385.62,5/31/2014 12:00:00 AM,Mailer,,EDT:S496:9,
1848733,1,2,S496,F496,EDT37,2500,5/9/2014 12:00:00 AM,Slate Mail,,EDT:S496:37,
1854395,1,1,S496,F496,PDT11,480.30,5/21/2014 12:00:00 AM,Printing mailer,,PDT:S496:11,
1854395,1,2,S496,F496,PDT20,480.30,5/21/2014 12:00:00 AM,Printing mailer,,PDT:S496:20,
1854395,1,3,S496,F496,EDT91,710,5/21/2014 12:00:00 AM,Postage Subvendor: U.S. Postal Services,,EDT:S496:91,
1854395,1,4,S496,F496,EDT101,756.16,5/21/2014 12:00:00 AM,Postage,,EDT:S496:101,
1856928,1,1,S496,F496,S496-1394,8523.59,5/30/2014 12:00:00 AM,EXPENSES FOR GOTV,,,
1868828,0,3,S496,F496,F496-378,250,7/28/2014 12:00:00 AM,Graphic Design,,,
1882511,0,1,S496,F496,EDT945,2323.84,9/3/2014 12:00:00 AM,48x96 signs,,EDT:S496:945,
1885421,0,1,S496,F496,PDT115,1989.24,9/15/2014 12:00:00 AM,Estimate - Canvassing,,PDT:S496:115,
1882916,2,1,S496,F496,PDT1,21321.59,9/5/2014 12:00:00 AM,"Paid Field Staff, Office Space, Food, Phones, & Computers; 9/5/14-9/20/14 (estimate)",,PDT:S496:1,
1882916,2,2,S496,F496,PDT10,266.66,9/5/2014 12:00:00 AM,Website; 9/5/14-9/20/14 (estimate),,PDT:S496:10,
1882916,2,3,S496,F496,PDT7,2643.34,9/5/2014 12:00:00 AM,Walk Piece (estimate),,PDT:S496:7,
1855026,1,1,S496,F496,PDT76,26611.29,5/23/2014 12:00:00 AM,Campaign Literature and Mailings,,PDT:S496:76,
1886877,0,1,S496,F496,EDT3,2000,9/19/2014 12:00:00 AM,Polling for Field Campaign,,EDT:S496:3,
1887451,0,1,S496,F496,PDT166,2064.50,9/22/2014 12:00:00 AM,Estimate - Canvassing,,PDT:S496:166,
1887451,0,2,S496,F496,PDT168,596,9/22/2014 12:00:00 AM,Estimate - Phone Bank,,PDT:S496:168,
1887540,0,1,S496,F496,37593,1055,9/22/2014 12:00:00 AM,Appearance on Slate Mailer,,,
1888723,0,1,S496,F496,PDT1,712.91,9/26/2014 12:00:00 AM,MASS MAIL FOR RICHARD PAN,,PDT:S496:1,
1888723,0,2,S496,F496,EDT3,29867,9/26/2014 12:00:00 AM,POLLING FOR SD6,,EDT:S496:3,
1888723,0,3,S496,F496,EDT4,40000,9/26/2014 12:00:00 AM,MASS MAIL SUPPORTING RICHARD PAN,,EDT:S496:4,
1888196,1,1,S496,F496,PDT39,35000,9/24/2014 12:00:00 AM,T.V. or Cable Airtime and Production Costs,,PDT:S496:39,
1888196,1,2,S496,F496,EDT473,275000,9/24/2014 12:00:00 AM,T.V. or Cable Airtime and Production Costs,,EDT:S496:473,
1888196,1,3,S496,F496,EDT475,9212.50,9/24/2014 12:00:00 AM,Polling and Survey Research,,EDT:S496:475,
1890492,0,1,S496,F496,PDT1,15000,8/21/2014 12:00:00 AM,8/21/14 - 9/30/14 CANVASSING,,PDT:S496:1,
1890493,0,1,S496,F496,PDT6,5700,8/19/2014 12:00:00 AM,8/19/14 - 8/31/14 ESTIMATE OF PHONE BANKS,,PDT:S496:6,
1890493,0,2,S496,F496,PDT7,4800,8/21/2014 12:00:00 AM,8/19/14 - 8/31/14 ESTIMATE OF CANVASSING,,PDT:S496:7,
1890493,0,3,S496,F496,PDT2,9900,9/1/2014 12:00:00 AM,9/01/14 - 9/30/14 ESTIMATE OF PHONE BANKS,,PDT:S496:2,
1890493,0,4,S496,F496,PDT3,1800,9/1/2014 12:00:00 AM,9/01/14 - 9/30/14 ESTIMATE OF CANVASSING,,PDT:S496:3,
1890493,0,5,S496,F496,PDT5,132.18,9/1/2014 12:00:00 AM,9/01/14 - 09/30/14 ESTIMATE OF OFFICE EXPENSES,,PDT:S496:5,
1890604,0,1,S496,F496,1,739.86,10/1/2014 12:00:00 AM,mailer,,1,10/1/2014 12:00:00 AM
1890604,0,2,S496,F496,2,739.86,10/1/2014 12:00:00 AM,mailer,,2,10/1/2014 12:00:00 AM
1891287,0,1,S496,F496,PDT1,25322.77,10/1/2014 12:00:00 AM,Paid Canvassers,,PDT:S496:1,
1891293,0,1,S496,F496,PDT11,11578.21,10/1/2014 12:00:00 AM,INDEPENDENT EXPENDITURE OF MAILER OPPOSING DAVID CAMPOS FOR ASSEMBLY DISTRICT 17,,PDT:S496:11,
1891293,0,2,S496,F496,EDT25,66557.76,10/1/2014 12:00:00 AM,INDEPENDENT EXPENDITURE OF MAILER OPPOSING DAVID CAMPOS FOR ASSEMBLY DISTRICT 17,,EDT:S496:25,
1891502,0,1,S496,F496,EDT354,28647,10/3/2014 12:00:00 AM,Mailer,,EDT:S496:354,
1891773,0,1,S496,F496,EDT6,1000,10/3/2014 12:00:00 AM,Slate Mailer placement,,EDT:S496:6,
1891691,1,1,S496,F496,3972,2896.88,10/3/2014 12:00:00 AM,SD 14 Mailer,,,
1888723,1,1,S496,F496,PDT1,1280.71,9/26/2014 12:00:00 AM,MASS MAIL FOR RICHARD PAN,,PDT:S496:1,
1888723,1,2,S496,F496,EDT3,29867,9/26/2014 12:00:00 AM,POLLING FOR SD6,,EDT:S496:3,
1888723,1,3,S496,F496,EDT4,40000,9/26/2014 12:00:00 AM,MASS MAIL SUPPORTING RICHARD PAN,,EDT:S496:4,
1892031,0,1,S496,F496,PDT4,4447.06,10/3/2014 12:00:00 AM,Mailer,,PDT:S496:4,
1892031,0,2,S496,F496,PDT5,10250.12,10/3/2014 12:00:00 AM,Mailer,,PDT:S496:5,
1892032,0,1,S496,F496,EDT31,117624,10/3/2014 12:00:00 AM,Television Buy,,EDT:S496:31,
1892032,0,2,S496,F496,EDT32,19000,10/3/2014 12:00:00 AM,Consulting for Television Buy,,EDT:S496:32,
1893331,0,1,S496,F496,PDT3013,72.04,10/4/2014 12:00:00 AM,Sign posting,,PDT:S496:3013,
1893331,0,2,S496,F496,PDT3016,31.50,10/4/2014 12:00:00 AM,Sign posting,,PDT:S496:3016,
1893331,0,3,S496,F496,PDT3031,5.16,10/4/2014 12:00:00 AM,Food for sign posters,,PDT:S496:3031,
1893331,0,4,S496,F496,PDT3035,12.19,10/4/2014 12:00:00 AM,Gas for sign posters,,PDT:S496:3035,
1893331,0,5,S496,F496,PDT3018,136.49,10/5/2014 12:00:00 AM,Sign posting,,PDT:S496:3018,
1893331,0,6,S496,F496,PDT3020,63,10/5/2014 12:00:00 AM,Sign posting,,PDT:S496:3020,
1893331,0,7,S496,F496,PDT3024,5.44,10/5/2014 12:00:00 AM,Food for sign posters,,PDT:S496:3024,
1893331,0,8,S496,F496,PDT3027,4.53,10/5/2014 12:00:00 AM,Food for sign posters,,PDT:S496:3027,
1894001,0,1,S496,F496,EDT30,12776.13,10/7/2014 12:00:00 AM,Mass mail against Pam Bertani,,EDT:S496:30,
1894465,0,1,S496,F496,EDT1,50123.01,10/6/2014 12:00:00 AM,Billboards,,EDT:S496:1,
1894465,0,2,S496,F496,EDT2,622.50,10/6/2014 12:00:00 AM,Billboard Production,,EDT:S496:2,
1894608,0,1,S496,F496,1,2500,10/6/2014 12:00:00 AM,"Phone Banks. Cumulative to date total $17,199.50",,,10/6/2014 12:00:00 AM
1849015,0,1,S496,F496,1,1000,5/12/2014 12:00:00 AM,Contribution to campaign for any needs related to running the campaign for the primary,,,5/12/2014 12:00:00 AM
1849016,0,1,S496,F496,1,1000,5/12/2014 12:00:00 AM,Contribution to campaign for any needs related to running the campaign for the primary,,,5/12/2014 12:00:00 AM
1849016,1,1,S496,F496,1,1000,5/12/2014 12:00:00 AM,Contribution to campaign for any needs related to running the campaign for the primary,,1,5/12/2014 12:00:00 AM
1849014,1,1,S496,F496,1,1000,5/12/2014 12:00:00 AM,Contribution to campaign for any needs related to running the campaign for the primary,,1,5/12/2014 12:00:00 AM
1849015,1,1,S496,F496,1,1000,5/12/2014 12:00:00 AM,Contribution to campaign for any needs related to running the campaign for the primary,,1,5/12/2014 12:00:00 AM
1849133,0,1,S496,F496,EDT1,24122.56,5/9/2014 12:00:00 AM,CAMPAIGN LITERATURE OPPOSING DAVID CAMPOS FOR ASSEMBLY DISTRICT,,EDT:S496:1,
1849192,0,1,S496,F496,PDT2726,126,5/10/2014 12:00:00 AM,Sign posting,,PDT:S496:2726,
1849192,0,2,S496,F496,PDT2728,273.15,5/10/2014 12:00:00 AM,sign posting,,PDT:S496:2728,
1847644,1,1,S496,F496,PDT51,16276.15,5/5/2014 12:00:00 AM,Mailer,,PDT:S496:51,
1847644,1,2,S496,F496,PDT52,1804.12,5/5/2014 12:00:00 AM,Data for Mailer,,PDT:S496:52,
1847644,1,3,S496,F496,PDT53,1451.19,5/5/2014 12:00:00 AM,Mailer Design,,PDT:S496:53,
1847644,1,4,S496,F496,EDT144,10000,5/5/2014 12:00:00 AM,Opposition Research,,EDT:S496:144,
1847644,1,5,S496,F496,EDT145,20000,5/5/2014 12:00:00 AM,Polling,,EDT:S496:145,
1848704,1,2,S496,F496,VNTVR9K04X6,16052.43,5/8/2014 12:00:00 AM,"POL $88,206.37",X,,
1848704,1,3,S496,F496,VNTVR9K04S4,14392.22,5/8/2014 12:00:00 AM,"POS $88,206.37",X,,
1848704,1,4,S496,F496,VNTVR9K04V0,25300.53,5/8/2014 12:00:00 AM,"LIT $88,206.37",X,,
1848704,1,5,S496,F496,VNTVR9K0EZ1,361.19,5/8/2014 12:00:00 AM,"Voter Data $88,206.37",X,,
1849384,0,1,S496,F496,VNTVR9K0ED9,14392.22,5/12/2014 12:00:00 AM,"POS $128,260.31",X,,
1849384,0,2,S496,F496,VNTVR9K0EF5,25300.53,5/12/2014 12:00:00 AM,"LIT $128,260.31",X,,
1849384,0,3,S496,F496,VNTVR9K0EY4,361.19,5/12/2014 12:00:00 AM,"Voter Data $128,260.31",X,,
1849466,0,1,S496,F496,VN7GT9SBX44,1045.60,5/12/2014 12:00:00 AM,"Postage $47,358.00",,,
1849466,0,2,S496,F496,VN7GT9SBX52,4033.02,5/12/2014 12:00:00 AM,"Literature $47,358.00",,,
1849466,0,3,S496,F496,VN7GT9SBXB9,133.82,5/12/2014 12:00:00 AM,"Field Expenses $47,358.00",,,
1849471,0,1,S496,F496,VN7GT9SBXC7,847.51,5/12/2014 12:00:00 AM,"Field Expenses $76,042.23",,,
1849472,0,1,S496,F496,EDT1403,60950,5/12/2014 12:00:00 AM,ONLINE ADS,,EDT:S496:1403,
1849563,0,1,S496,F496,EDT266,96000,5/12/2014 12:00:00 AM,Television Ad (Estimated Costs),,EDT:S496:266,
1849574,0,1,S496,F496,PDT55,20000,5/12/2014 12:00:00 AM,Consulting,,PDT:S496:55,
1849574,0,2,S496,F496,PDT56,1647.50,5/12/2014 12:00:00 AM,Television Production,,PDT:S496:56,
1849574,0,3,S496,F496,EDT146,16276.15,5/12/2014 12:00:00 AM,Mailer,,EDT:S496:146,
1849574,0,4,S496,F496,EDT147,976.50,5/12/2014 12:00:00 AM,Mailer Design,,EDT:S496:147,
1849574,0,5,S496,F496,EDT149,47400,5/12/2014 12:00:00 AM,Television,,EDT:S496:149,
1849586,0,1,S496,F496,F496-319,2250,5/13/2014 12:00:00 AM,Coroplast Board Placement,,,
1849586,0,2,S496,F496,F496-320,2829.60,5/13/2014 12:00:00 AM,Print and assemble 300 4X8 signs,,,
1849804,0,1,S496,F496,1,15000,5/14/2014 12:00:00 AM,Monetary Contribution,,1,
1849825,0,1,S496,F496,EDT4,23000,5/13/2014 12:00:00 AM,VIDEO OPPOSING DAVID CAMPOS FOR ASSEMBLY DISTRICT 17,,EDT:S496:4,
1849942,0,1,S496,F496,PDT59,899.60,5/13/2014 12:00:00 AM,Phone Bank,,PDT:S496:59,
1849984,0,1,S496,F496,EDT309,34850,5/14/2014 12:00:00 AM,Production of direct mail piece,,EDT:S496:309,
1849984,0,2,S496,F496,EDT310,8187.78,5/14/2014 12:00:00 AM,Research,,EDT:S496:310,
1850336,0,1,S496,F496,EDT1941,23085,5/14/2014 12:00:00 AM,Mailer,,EDT:S496:1941,
1850366,0,1,S496,F496,PDT23,250,5/14/2014 12:00:00 AM,Research Consulting,,PDT:S496:23,
1850366,0,2,S496,F496,EDT82,18769.96,5/14/2014 12:00:00 AM,Mailer,,EDT:S496:82,
1850408,0,1,S496,F496,EDT40,16994.56,5/13/2014 12:00:00 AM,MAILER,,EDT:S496:40,
1850408,0,2,S496,F496,EDT51,1681.75,5/13/2014 12:00:00 AM,DESIGN OF MAILER,,EDT:S496:51,
1850424,0,1,S496,F496,PDT60,15947.28,5/14/2014 12:00:00 AM,Campaign Literature and Mailings,,PDT:S496:60,
1850460,0,1,S496,F496,EDT6,24122.56,5/14/2014 12:00:00 AM,CAMPAIGN LITERATURE OPPOSING DAVID CAMPOS FOR ASSEMBLY DISTRICT 17,,EDT:S496:6,
1850507,0,1,S496,F496,EDT293,8100,5/14/2014 12:00:00 AM,poll,,EDT:S496:293,
1850565,0,1,S496,F496,PDT2824,2465.67,5/15/2014 12:00:00 AM,postcards,,PDT:S496:2824,
1850565,0,2,S496,F496,PDT2826,1393.57,5/15/2014 12:00:00 AM,Mailing,,PDT:S496:2826,
1851009,0,1,S496,F496,EDT92,62239.22,5/16/2014 12:00:00 AM,Mailer and Polling,,EDT:S496:92,
1851017,0,1,S496,F496,EDT648,1816.74,5/15/2014 12:00:00 AM,Mailer,,EDT:S496:648,
1851033,0,1,S496,F496,PDT71,12822.13,5/16/2014 12:00:00 AM,Mailer,,PDT:S496:71,
1851067,0,1,S496,F496,EDT147,10325.61,5/15/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:147,
1851079,0,1,S496,F496,EDT373,5000,5/15/2014 12:00:00 AM,Slate Mailer,,EDT:S496:373,
1851081,0,1,S496,F496,PDT24,42641.37,5/16/2014 12:00:00 AM,Mailer,,PDT:S496:24,
1851086,0,1,S496,F496,PDT25,23810.46,5/16/2014 12:00:00 AM,Mailer,,PDT:S496:25,
1851086,0,2,S496,F496,PDT26,250,5/16/2014 12:00:00 AM,Research Consulting,,PDT:S496:26,
1851093,0,1,S496,F496,PDT879,19000,5/16/2014 12:00:00 AM,MAILER,,PDT:S496:879,
1851105,0,1,S496,F496,EDT52,17829.99,5/15/2014 12:00:00 AM,MAILER,,EDT:S496:52,
1851105,0,2,S496,F496,EDT56,8587,5/15/2014 12:00:00 AM,RESEARCH,,EDT:S496:56,
1851105,0,3,S496,F496,EDT57,1666.67,5/15/2014 12:00:00 AM,RESEARCH,,EDT:S496:57,
1851107,0,1,S496,F496,EDT58,40053.94,5/16/2014 12:00:00 AM,MAILER,,EDT:S496:58,
1851115,0,1,S496,F496,PDT56,15815.25,5/16/2014 12:00:00 AM,MAILER,,PDT:S496:56,
1851116,0,1,S496,F496,PDT58,19292.59,5/15/2014 12:00:00 AM,MAILER,,PDT:S496:58,
1851148,0,1,S496,F496,4613,3500,5/16/2014 12:00:00 AM,Slate Mailer,,,
1851149,0,1,S496,F496,4612,3500,5/16/2014 12:00:00 AM,Slate Mailer,,,
1851150,0,1,S496,F496,4614,3500,5/16/2014 12:00:00 AM,Slate Mailer,,,
1851151,0,1,S496,F496,4615,3500,5/16/2014 12:00:00 AM,Slate Mailer,,,
1851153,0,1,S496,F496,4616,3500,5/16/2014 12:00:00 AM,Slate Mailer,,,
1851154,0,1,S496,F496,4617,3500,5/16/2014 12:00:00 AM,Slate Mailer,,,
1851155,0,1,S496,F496,4618,3500,5/16/2014 12:00:00 AM,Slate Mailer,,,
1851156,0,1,S496,F496,4619,25000,5/16/2014 12:00:00 AM,Slate Mailer,,,
1851157,0,1,S496,F496,4620,25000,5/16/2014 12:00:00 AM,Slate Mailer,,,
1851158,0,1,S496,F496,4621,35000,5/16/2014 12:00:00 AM,Slate Mailer,,,
1851163,0,1,S496,F496,VN7GT9SBXC7,886.44,5/15/2014 12:00:00 AM,"Salary $76,928.67",,,
1851027,1,1,S496,F496,PDT70,7513.37,5/16/2014 12:00:00 AM,Mailer,,PDT:S496:70,
1851167,0,1,S496,F496,D714761,927.05,5/7/2014 12:00:00 AM,printing fees re: Pat  Furey for Mayor 2014 ( Cum: $1571.28),,,
1851167,0,2,S496,F496,D714762,644.23,5/7/2014 12:00:00 AM,postage fees re: Pat Furey for Mayor 2014 (estimate postage Cum: $1571.28),,,
1851233,0,1,S496,F496,EDT275,4590,5/16/2014 12:00:00 AM,Radio Ad (Estimated Costs),,EDT:S496:275,
1851251,0,1,S496,F496,PDT1527,28129.50,5/16/2014 12:00:00 AM,Mailer,,PDT:S496:1527,
1851251,0,2,S496,F496,PDT1528,7586.50,5/16/2014 12:00:00 AM,Mailer,,PDT:S496:1528,
1851252,0,1,S496,F496,PDT1529,23085,5/16/2014 12:00:00 AM,Mailer,,PDT:S496:1529,
1851318,0,1,S496,F496,EDT298,14997.53,5/16/2014 12:00:00 AM,mailer,,EDT:S496:298,
1851319,0,1,S496,F496,EDT296,11324.54,5/16/2014 12:00:00 AM,mailer,,EDT:S496:296,
1849563,1,1,S496,F496,EDT266,95000,5/12/2014 12:00:00 AM,Television Ad (Estimated Costs),,EDT:S496:266,
1851304,1,1,S496,F496,PDT245,9700.52,5/16/2014 12:00:00 AM,MAILER,,PDT:S496:245,
1851304,1,2,S496,F496,EDT723,12500,5/16/2014 12:00:00 AM,CONSULTING,,EDT:S496:723,
1851623,0,1,S496,F496,D687,78.82,5/18/2014 12:00:00 AM,"Field Expenses/Steve Neal (15,445.03)",,,
1851668,0,1,S496,F496,EDT271,19000,5/19/2014 12:00:00 AM,Video Work,,EDT:S496:271,
